1
GE_Mount_Mounted,1,0
GE_Shared_MaxHealthHeal,2,0
GE_PrimaryAttributeAgility,3,0
GE_PrimaryAttributeIntellect,4,0
GE_PrimaryAttributeStrength,5,0
GE_HeroAttributesBase,6,0
GE_FallDamage,7,0
GE_Shared_RespawnGracePeriod,8,0
GE_Windstorm_Frozen,9,0
GE_Windstorm_Freeze,10,0
GE_WindstormSpinup,11,0
GE_Windstorm,12,0
GE_Tremble,13,0
GE_Modifier_LE_Minions,14,0
GE_Modifier_LE_Boss,15,0
GE_Celestify,16,0
GE_Modifier_Bulwark,17,0
GE_Bloodpool_Bloodlust,18,0
GE_Bloodpool_Bloodloss,19,0
GE_Ascension_TimerKillScore_HeroBuff,20,0
GE_Ascension_ThreatManagement_ThreatDebuff,21,0
GE_Ascension_ThreatManagement_HeroBuff,22,0
GE_Ascension_EnemyBoost_HeroBuff,23,0
GE_Ascension_EnemyBoost,24,0
GE_Ascension_DispelAndInterrupt_HeroBuff,25,0
GE_Ascension_BossBoost_HeroBuff,26,0
GE_Ascension_BossBoost,27,0
GE_DungeonModifier_StoneSkin_HeroBuff,28,0
GE_DungeonModifier_StoneSkin_EnemyMaxHealthbuff,29,0
GE_DungeonModifier_StoneSkin_DeathAbility_Damage,30,0
GE_DungeonModifier_MeteorRain_Meteor_Stun,31,0
GE_DungeonModifier_MeteorRain_Meteor_Damage,32,0
GE_DungeonModifier_MeteorRain_HeroGainSpirit,33,0
GE_DungeonModifier_MeteorRain_HeroBuff,34,0
GE_DungeonModifier_MeteorRain_Fragment_Stun,35,0
GE_DungeonModifier_MeteorRain_Fragment_Damage,36,0
GE_DungeonModifier_MalevolentSpirits_HeroBuff,37,0
GE_NPC_MalevolentSpirits_Spirit_Buff,38,0
GE_NPC_MalevolentSpirits_OnDeathAbility_ReplenishHealthandMana_Effect,39,0
GE_NPC_MalevolentSpirits_BeamEffect,40,0
GE_DungeonModifiers_EmpoweredMinions_MinionKilledBuff_StrengthBonus,41,0
GE_DungeonModifiers_EmpoweredMinions_MinionKilledBuff_MaxHealthAndMainStat,42,0
GE_DungeonModifiers_EmpoweredMinions_MinionKilledBuff_IntellectBonus,43,0
GE_DungeonModifiers_EmpoweredMinions_MinionKilledBuff_HasteAndMovespeedBuff,44,0
GE_DungeonModifiers_EmpoweredMinions_MinionKilledBuff_AgilityBonus,45,0
GE_DungeonModifiers_EmpoweredMinions_EmpoweredEnemyBuff,46,0
GE_DungeonModifier_ColdSnap_TargetMarker,47,0
GE_DungeonModifier_ColdSnap_Stun,48,0
GE_DungeonModifier_ColdSnap_Root,49,0
GE_DungeonModifier_ColdSnap_HeroBuff,50,0
GE_DungeonModifier_ColdSnap_Damage,51,0
GE_DungeonModifier_Carnage_TeamLifeTapHeal,52,0
GE_DungeonModifier_Carnage_HeroDebuffDot,53,0
GE_DungeonModifier_Carnage_HeroBuff,54,0
GE_DungeonModifier_BloodShardVolley_HeroStackingExpertiseBuff,55,0
GE_DungeonModifier_BloodShardVolley_HeroBuff,56,0
GE_DungeonModifier_BloodShardVolley_Damage,57,0
GE_JTS_DealDamage,58,0
GE_JTS_Bleed,59,0
GE_PR_Shark_Attached_Linger,60,0
GE_PR_Shark_Attached,61,0
GE_Shared_Allies_SetSpeed,62,0
GE_Weapon_StunDotAoeDamageSlow_StunDot,63,0
GE_Weapon_StunDotAoeDamageSlow_Stun,64,0
GE_Weapon_StunDotAoeDamageSlow_SlowDot,65,0
GE_Weapon_StunDotAoeDamageSlow_Debuff,66,0
GE_Weapon_StunDotAoeDamageSlow_AoeDamage,67,0
GE_Weapon_InstantDamageAccumulativeDebuff_Debuff,68,0
GE_Weapon_InstantDamageAccumulativeDebuff_Damage,69,0
GE_Weapon_InstantChargedProjectileHealOrDamage_PowerCharge,70,0
GE_Weapon_InstantChargedProjectileHealOrDamage_Heal,71,0
GE_Weapon_InstantChargedProjectileHealOrDamage_Damage,72,0
GE_Weapon_InstantChargedProjectileHealOrDamage_CooldownCharge,73,0
GE_Weapon_InstantAoeDamageBuff_Damage,74,0
GE_Weapon_InstantAoeDamageBuff_Buff,75,0
GE_Weapon_AbsorbDelayedAoeDamage_AoeDamage,76,0
GE_Weapon_AbsorbDelayedAoeDamage_Absorb,77,0
GE_Weapon_CleaveDamageBuffCooldownReduction_MainDamage,78,0
GE_Weapon_CleaveDamageBuffCooldownReduction_CleaveDamage,79,0
GE_Weapon_CleaveDamageBuffCooldownReduction_Buff,80,0
GE_Weapon_CastedChainHealDamage_Heal,81,0
GE_Weapon_CastedChainHealDamage_Damage,82,0
GE_Weapon_CastedHealAndDamageChannel_Heal,83,0
GE_Weapon_CastedHealAndDamageChannel_Damage,84,0
GE_Weapon_CastedHealAndDamageChannel_AoeDamage,85,0
GE_Weapon_CastedBuffStacksHealOnDamage_Heal,86,0
GE_Weapon_CastedBuffStacksHealOnDamage_Buff,87,0
GE_Trait_WeaponCritChanceCooldownReduction_Buff,88,0
GE_Trait_IncreasedStaminaToHealthConversion,89,0
GE_Trait_GemWhirlwindProc_Damage,90,0
GE_Trait_GemTargetedSpikeProc_Proc,91,0
GE_Trait_GemTargetedSpikeProc_Hot,92,0
GE_Trait_GemTargetedSpikeProc_Damage,93,0
GE_Trait_GemSingleTargetProcOnDamageHeal_Heal,94,0
GE_Trait_GemSingleTargetProcOnDamageHeal_Debuff,95,0
GE_Trait_GemSingleTargetProcOnDamageHeal_Damage,96,0
GE_Trait_GemSingleTargetProcOnDamageHeal_Buff,97,0
GE_Trait_GemPulsatingOnAbilityTotemProc_Heal,98,0
GE_Trait_GemPulsatingOnAbilityTotemProc_Damage,99,0
GE_Trait_GemDotHotOnCrit_HoT,100,0
GE_Trait_GemDotHotOnCrit_DoT,101,0
GE_Trait_GemCooldownRecoveryOnAbilityProc_Buff,102,0
GE_Trait_ExtraDotHotOnEffectApplicationProc_Hot,103,0
GE_Trait_ExtraDotHotOnEffectApplicationProc_Dot,104,0
GE_Trait_DamageReductionWhenHealthy,105,0
GE_Trait_CooldownRecoveryOnWeaponAbility_Buff,106,0
GE_Shared_Stealth,107,0
GE_Shared_Stationary,108,0
GE_Shared_RespawnCooldown,109,0
GE_Shared_ResetEncounter,110,0
GE_Shared_NPC_MoveSpeedBuff,111,0
GE_Shared_Immunity_AllBeneficial,112,0
GE_Shared_FlatHeal,113,0
GE_Shared_FadeIn,114,0
GE_SetManaToZero,115,0
GE_GlobalCooldownStatic,116,0
GE_GlobalCooldown,117,0
GE_Shared_InterruptCooldown,118,0
GE_Shared_InstantlyReviveCharacter,119,0
GE_Shared_Immunity_AllCC,120,0
GE_Shared_GenericAoeInstantHitEffect,121,0
GE_Shared_ForceHideOverheadWidget,122,0
GE_Shared_DispelMovementImpairingEffects,123,0
GE_Shared_Cooldown_Static,124,0
GE_Shared_Cooldown_RelicScale,125,0
GE_Shared_Cooldown_HasteScale,126,0
GE_Shared_Cooldown_DefaultScale,127,0
GE_Shared_Cooldown_AttackSpeedScale,128,0
GE_Shared_BlockInput,129,0
GE_Hero_Shared_PaddingCooldown,130,0
GE_Default_RotateTargetTowardsSource,131,0
GE_Default_DispelAllEffectsBlockedByParentEffect,132,0
GE_Default_DispelAllDebuffs,133,0
GE_Default_DispelAllBuffs,134,0
GE_Default_CancelAllSkills,135,0
GE_Default_CancelAllAbilitiesBlockedByParentEffect,136,0
GE_BaseLogic_Fear,137,0
GE_BaseLogic_Disorient,138,0
GE_Untargetable,139,0
GE_ImmuneAndUntargetable,140,0
GE_CCImmuneSoulKing,141,0
GE_CCImmune,142,0
GE_Environmental_Water_Slow,143,0
GE_Environmental_SmallFireDot_Sustained,144,0
GE_Environmental_LightningBolts_Damage,145,0
GE_Environmental_InstantKill_Crushed,146,0
GE_Environmental_IceColdWater_Slow_Linger,147,0
GE_Environmental_IceColdWater_Slow,148,0
GE_Environmental_IceColdWater_Dot_Linger,149,0
GE_Environmental_IceColdWater_Dot,150,0
GE_Environmental_FireDot_Sustained,151,0
GE_Environmental_FireDot_Linger,152,0
GE_Environmental_BlowingSands_Slow,153,0
GE_Environmental_BlowingSands_Dot,154,0
GE_NPCAttributesBase,155,0
GE_RelicPower_PartyMoveSpeedBuff_Buff,156,0
GE_RelicPower_PartyDamageReductionBuff_Buff,157,0
GE_RelicPower_MassDispel,158,0
GE_RelicPower_ManaPotion,159,0
GE_RelicPower_HealthPotion,160,0
GE_RelicPower_DamagePotion,161,0
GE_RelicPower_CastedSingleTargetRevive_SetHealthAndMana,162,0
GE_Quetzal_BirdDiveCounter,163,0
GE_Quetzal_ActiveBirdCounter,164,0
GE_QuetzalBenevolentSpiritMasteryHeal,165,0
GE_QuetzalAttributes,166,0
GE_GreenSpiritBirdDoTMastery,167,0
GE_GreenSpiritBirdDoT,168,0
GAR_GreenSpiritBirdDot,169,0
GE_VV_BossVikingGod_Swirlies_Damage,170,0
GE_VV_BossVikingGod_Split_OneShotEffect,171,0
GE_VV_BossVikingGod_GodsStrength,172,0
GE_VV_BossVikingGod_Cleave_Damage,173,0
GE_VV_BossVikingGod_Slam_UnavoidableDamage,174,0
GE_VV_BossVikingGod_Slam_Damage,175,0
GE_VV_BossVikingGod_Rumbeling_UnavoidableDamageEffect,176,0
GE_VV_BossVikingGod_RumbelingDamage,177,0
GE_VV_BossVikingGod_WaveDamage,178,0
GE_VV_BossVikingGod_AngrySlam_Damage,179,0
GE_VV_BossVikingGod_AutoAttack_Damage,180,0
GE_VV_SootstainedArsonist_MeleeAutoAttack_Damage,181,0
GE_VV_SootstainedArsonist_CastedSingleTargetProjectile_Damage,182,0
GE_VV_SootstainedArsonist_Dot,183,0
GE_VV_SootstainedArsonist_Cone_Damage,184,0
GE_VV_IcebiteReaver_MeleeAutoAttack_Damage,185,0
GE_VV_IcebiteReaver_Slam_Damage,186,0
GE_VV_IcebiteReaver_HasteBuff_Buff,187,0
GE_VV_Shared_IceBite,188,0
GE_VV_IcebitePillager_MeleeAutoAttack_Damage,189,0
GE_VV_IcebitePIllager_Enrage_OrcMarker,190,0
GE_VV_IcebitePIllager_Enrage_MaxHealthIncrease,191,0
