1
BP_FriendTest,1,0
BP_BossTest,2,0
BP_NPC_MalevolentSpirits_SpiritCharacter,3,0
BP_TrainingDummyAI_Damager,4,0
BP_TrainingDummyAI,5,0
BP_TargetDummyNPCHelper,6,0
BP_NPC_JS_TutorialGoblin_Despawn,7,0
BP_NPC_DT_Elf_ArcaneWarden1,8,0
BP_NPC_DT_ConvertedSoldier,9,0
BP_NPC_VV_SootstainedArsonist,10,0
BP_NPC_VV_IcebiteReaver,11,0
BP_NPC_VV_IcebitePillager,12,0
BP_NPC_VV_FrenziedLooter,13,0
BP_NPC_VV_CravenHiisi,14,0
BP_NPC_VV_ColdbrineFiend,15,0
BP_NPC_VV_ColdbrineElementalist,16,0
BP_NPC_VV_BossVikingMystic_RuneMinion1,17,0
BP_NPC_VV_BossVikingMystic,18,0
BP_VV_NPC_BossVikingGod_SmallOrb,19,0
BP_VV_NPC_BossVikingGod_LargeOrb,20,0
BP_VV_NPC_BossVikingGod,21,0
BP_NPC_VV_BossKaldursonIce,22,0
BP_NPC_VV_BossKaldursonFire,23,0
BP_NPC_VV_BossFrostTroll_IceBlock,24,0
BP_NPC_VV_BossFrostTroll,25,0
BP_NPC_VV_BossChilgarSmallOrb,26,0
BP_NPC_VV_BossChilgarLargeOrb,27,0
BP_NPC_VV_BossChilgar,28,0
BP_NPC_VV_BlackmistWhisperer,29,0
BP_NPC_VV_BlackmistShadow,30,0
BP_NPC_VV_BlackmistShadowMinion,31,0
BP_NPC_VV_BlackmistCutthroat,32,0
BP_NPC_VV_BlackburnSlaver,33,0
BP_NPC_VV_BlackburnMystic,34,0
BP_NPC_VC_BossBrute,35,0
BP_NPC_UM_UrrakWitch,36,0
BP_NPC_UM_UrrakSlaver,37,0
BP_NPC_UM_SlaveCage,38,0
BP_NPC_UM_Outrunner,39,0
BP_NPC_UM_HornedSeer,40,0
BP_NPC_UM_GorestainedButcher,41,0
BP_NPC_UM_Desecrater,42,0
BP_NPC_UM_BossSlavetraderBrull,43,0
BP_NPC_UM_BossDrazhulTheFleshbroker,44,0
BP_NPC_UC_UndyingGuardian,45,0
BP_NPC_UC_RottenWretchHands,46,0
BP_NPC_UC_RotBringer,47,0
BP_NPC_UC_EvilSpirit,48,0
BP_NPC_UC_ConvertedSoldier,49,0
BP_NPC_UC_CadavrianSharpshooter,50,0
BP_NPC_UC_CadavrianMonk,51,0
BP_NPC_UC_CadavrianDeathPriest,52,0
BP_NPC_UC_CadavrianCrusader,53,0
BP_NPC_UC_CadavrianArbalist,54,0
BP_NPC_UC_BossSoulKing,55,0
BP_NPC_UC_Boss_Baptist,56,0
BP_NPC_UB_SoulstainedShambler,57,0
BP_NPC_UB_SoulstainedIncinerator,58,0
BP_NPC_UB_SoulSpreader,59,0
BP_NPC_UB_ShadowboundPhalanx,60,0
BP_NPC_UB_ReanimatedArcher,61,0
BP_NPC_UB_RaisedKnight,62,0
BP_NPC_UB_NightclawBreacher,63,0
BP_NPC_UB_NecroticMass,64,0
BP_NPC_UB_HealingMinion,65,0
BP_NPC_UB_Healer,66,0
BP_NPC_UB_FerventSoldier,67,0
BP_NPC_UB_FallenCleric,68,0
BP_NPC_UB_DefendingKnight,69,0
BP_NPC_UB_DefendingCleric,70,0
BP_NPC_UB_DefendingArcher,71,0
